Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,SalePrice
33,20,RL,85.0,11049,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,Ex,Y,SBrkr,1234,0,0,1234,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2.0,484.0,TA,TA,Y,0,30,0,0,0,0,,,,0,1,2008,WD,Normal,0,0,0,2468.0,30,2.0,0.0,0.11168431532265363,16,16,0,16,15,Recent (11-25),Mid_Tier,5.3500000000000005,2.6666666666666665,3.0,5.672609400324149,0.6666666666666666,0.39222042139384117,0.22336863064530726,85.60000000000001,179900
34,20,RL,70.0,10552,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,Rec,1018.0,Unf,0.0,380.0,1398.0,GasA,Gd,Y,SBrkr,1700,0,0,1700,0.0,1.0,1,1,4,1,Gd,6,Typ,1,Gd,Attchd,1959.0,RFn,2.0,447.0,TA,TA,Y,0,38,0,0,0,0,,,,0,4,2010,WD,Normal,0,0,0,3098.0,38,2.0,0.7281831187410587,0.16110689916603488,64,64,0,64,13,Old (51-100),Mid_Tier,4.05,2.0,3.0,3.5294117647058827,0.5,0.26294117647058823,0.2935936315390447,259.2,165500
35,120,RL,60.0,7313,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,203,47,0,0,0,0,,,,0,8,2007,WD,Normal,0,0,0,3122.0,47,3.0,0.7386290839205637,0.21345549022289073,18,18,0,18,16,Recent (11-25),Premium,5.8999999999999995,2.6666666666666665,3.0,3.843689942344651,1.5,0.356181934657271,0.42691098044578146,106.19999999999999,277500
36,60,RL,108.0,13418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,132.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1117.0,1117.0,GasA,Ex,Y,SBrkr,1132,1320,0,2452,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,Fin,3.0,691.0,TA,TA,Y,113,32,0,0,0,0,,,,0,9,2006,WD,Normal,0,0,0,3569.0,32,3.5,0.0,0.18273960351766283,19,18,1,19,17,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,3.67047308319739,0.875,0.28181076672104405,0.2659859889700402,101.65,309000
37,20,RL,112.0,10859,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1097.0,1097.0,GasA,Ex,Y,SBrkr,1097,0,0,1097,0.0,0.0,1,1,3,1,TA,6,Typ,0,,Attchd,1995.0,Unf,2.0,672.0,TA,TA,Y,392,64,0,0,0,0,,,,0,6,2009,WD,Normal,0,0,0,2194.0,64,1.5,0.0,0.10102219357215213,29,28,1,28,14,Mature (26-50),Mid_Tier,4.1000000000000005,2.3333333333333335,3.0,5.469462169553328,0.5,0.6125797629899726,0.20204438714430425,118.90000000000002,145000
38,20,RL,74.0,8532,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,650.0,TA,TA,CBlock,TA,TA,No,Rec,1213.0,Unf,0.0,84.0,1297.0,GasA,Gd,Y,SBrkr,1297,0,0,1297,0.0,1.0,1,0,3,1,TA,5,Typ,1,TA,Attchd,1954.0,Fin,2.0,498.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2009,WD,Normal,0,0,0,2594.0,0,1.5,0.9352351580570547,0.15201593999062354,69,33,1,69,14,Old (51-100),Mid_Tier,4.200000000000001,2.0,3.0,3.855050115651504,0.5,0.38396299151888974,0.3040318799812471,289.80000000000007,153000
39,20,RL,68.0,7922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,731.0,Unf,0.0,326.0,1057.0,GasA,TA,Y,SBrkr,1057,0,0,1057,1.0,0.0,1,0,3,1,Gd,5,Typ,0,,Detchd,1953.0,Unf,1.0,246.0,TA,TA,Y,0,52,0,0,0,0,,,,0,1,2010,WD,Abnorml,0,0,0,2114.0,52,2.0,0.6915799432355724,0.13342590254986114,70,16,1,70,13,Old (51-100),Mid_Tier,4.550000000000001,2.0,3.0,4.7303689687795645,0.6666666666666666,0.23273415326395458,0.2668518050997223,318.50000000000006,109000
40,90,RL,65.0,6040,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,,0.0,TA,TA,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,TA,N,FuseP,1152,0,0,1152,0.0,0.0,2,0,2,2,Fa,6,Typ,0,,,0.0,,0.0,0.0,,,N,0,0,0,0,0,0,,,,0,6,2008,WD,AdjLand,0,0,1,1152.0,0,2.0,0.0,0.19072847682119207,68,68,0,0,15,Old (51-100),Standard,3.2000000000000006,0.0,0.0,5.208333333333333,1.0,0.0,0.19072847682119207,217.60000000000005,82000
41,20,RL,84.0,8658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,TA,CBlock,TA,TA,No,Rec,643.0,Unf,0.0,445.0,1088.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1965.0,RFn,2.0,440.0,TA,TA,Y,0,138,0,0,0,0,,GdWo,,0,12,2006,WD,Abnorml,0,0,0,2412.0,138,2.0,0.5909926470588235,0.15292215292215292,58,58,0,58,17,Old (51-100),Mid_Tier,4.300000000000001,2.0,3.0,4.531722054380665,0.6666666666666666,0.3323262839879154,0.2785862785862786,249.40000000000003,160000
42,20,RL,115.0,16905,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,967.0,Unf,0.0,383.0,1350.0,GasA,Gd,Y,SBrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,TA,5,Typ,2,Gd,Attchd,1959.0,RFn,1.0,308.0,TA,TA,P,0,104,0,0,0,0,,,,0,7,2007,WD,Normal,0,0,0,2678.0,104,2.0,0.7162962962962963,0.07855664004732328,64,64,0,64,16,Old (51-100),Premium,4.300000000000001,3.3333333333333335,3.0,3.7650602409638556,1.0,0.2319277108433735,0.15841467021591246,275.20000000000005,170000
43,85,RL,68.0,9180,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,747.0,LwQ,93.0,0.0,840.0,GasA,Gd,Y,SBrkr,884,0,0,884,1.0,0.0,1,0,2,1,Gd,5,Typ,0,,Attchd,1983.0,RFn,2.0,504.0,TA,Gd,Y,240,0,0,0,0,0,,MnPrv,,0,12,2007,WD,Normal,1,0,0,1724.0,0,2.0,1.0,0.0962962962962963,40,40,0,40,16,Mature (26-50),Mid_Tier,4.550000000000002,2.3333333333333335,3.5,5.656108597285067,1.0,0.5701357466063348,0.1877995642701525,182.00000000000006,144000
44,20,RL,88.0,9200,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1980,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,280.0,BLQ,491.0,167.0,938.0,GasA,TA,Y,SBrkr,938,0,0,938,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1977.0,Unf,1.0,308.0,TA,TA,Y,145,0,0,0,0,0,,MnPrv,,0,7,2008,WD,Normal,1,0,0,1876.0,0,2.0,0.8219616204690832,0.10195652173913043,48,43,1,46,15,Mature (26-50),Mid_Tier,4.300000000000002,2.3333333333333335,3.0,5.330490405117271,0.6666666666666666,0.3283582089552239,0.20391304347826086,206.4000000000001,130250
45,20,RL,70.0,7945,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,GasA,Ex,Y,FuseA,1150,0,0,1150,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1959.0,RFn,1.0,300.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,0,0,0,2300.0,0,2.0,0.5956521739130435,0.144745122718691,64,64,0,64,17,Old (51-100),Mid_Tier,4.200000000000001,2.0,3.0,5.217391304347826,0.6666666666666666,0.2608695652173913,0.289490245437382,268.80000000000007,141000
46,120,RL,61.0,7658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,0,1752,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,196,82,0,0,0,0,,,,0,2,2010,WD,Normal,0,0,0,3504.0,82,3.0,0.2602739726027397,0.2287803604074171,18,18,0,18,13,Recent (11-25),Premium,5.8999999999999995,2.6666666666666665,3.0,3.4246575342465753,1.5,0.3287671232876712,0.4575607208148342,106.19999999999999,319900
47,50,RL,48.0,12822,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1351.0,Unf,0.0,83.0,1434.0,GasA,Ex,Y,SBrkr,1518,631,0,2149,1.0,0.0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2.0,670.0,TA,TA,Y,168,43,0,0,198,0,,,,0,8,2009,WD,Abnorml,0,0,0,3583.0,241,2.5,0.9421199442119944,0.16760255810326002,20,20,0,20,14,Recent (11-25),Mid_Tier,5.050000000000001,2.6666666666666665,3.0,2.791996277338297,2.5,0.3117729176361098,0.279441584776166,101.00000000000001,239686
48,20,FV,84.0,11096,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24.0,Unf,0.0,1632.0,1656.0,GasA,Ex,Y,SBrkr,1656,0,0,1656,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2006.0,RFn,3.0,826.0,TA,TA,Y,0,146,0,0,0,0,,,,0,7,2007,WD,Normal,0,0,0,3312.0,146,2.0,0.014492753623188406,0.14924297043979812,17,17,0,17,16,Recent (11-25),Premium,5.250000000000001,2.3333333333333335,3.0,4.2270531400966185,0.6666666666666666,0.49879227053140096,0.29848594087959623,89.25000000000001,249700
49,190,RM,33.0,4456,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Gd,Y,SBrkr,736,716,0,1452,0.0,0.0,2,0,2,3,TA,8,Typ,0,,,0.0,,0.0,0.0,,,N,0,0,102,0,0,0,,,,0,6,2009,New,Partial,0,0,1,2188.0,102,2.0,0.0,0.3258527827648115,103,15,1,0,14,Historic (100+),Standard,3.7,2.0,0.0,5.5096418732782375,1.0,0.0,0.4910233393177738,381.1,113000
50,20,RL,66.0,7742,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,192.0,955.0,GasA,Ex,Y,SBrkr,955,0,0,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,1.0,386.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,1,2007,WD,Normal,0,0,0,1910.0,0,2.0,0.7989528795811518,0.12335313872384397,57,57,0,57,16,Old (51-100),Mid_Tier,4.400000000000001,2.0,3.0,6.282722513089006,0.6666666666666666,0.4041884816753927,0.24670627744768794,250.80000000000007,127000
51,60,RL,95.4,13869,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,182.0,Unf,0.0,612.0,794.0,GasA,Gd,Y,SBrkr,794,676,0,1470,0.0,1.0,2,0,3,1,TA,6,Typ,0,,Attchd,1997.0,Fin,2.0,388.0,TA,TA,Y,0,75,0,0,0,0,,,,0,7,2007,WD,Normal,1,0,0,2264.0,75,2.5,0.22921914357682618,0.10599178022928835,26,26,0,26,16,Mature (26-50),Mid_Tier,4.600000000000001,2.3333333333333335,3.0,4.081632653061225,0.8333333333333334,0.2639455782312925,0.1632417622034754,119.60000000000004,177000
52,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,816,0,360,1176,0.0,0.0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,112,0,0,0,0,0,,MnPrv,Shed,400,9,2006,WD,Normal,0,0,0,1632.0,0,1.0,0.0,0.18846153846153846,89,73,1,38,17,Old (51-100),Standard,4.500000000000001,2.0,3.0,5.1020408163265305,0.3333333333333333,0.4489795918367347,0.26153846153846155,400.50000000000006,114500
53,90,RM,110.0,8472,Grvl,,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,104.0,GLQ,712.0,0.0,816.0,GasA,TA,N,SBrkr,816,0,0,816,1.0,0.0,1,0,2,1,TA,5,Typ,0,,CarPort,1963.0,Unf,2.0,516.0,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD,Normal,0,0,0,1632.0,0,2.0,1.0,0.09631728045325778,60,60,0,60,13,Old (51-100),Standard,3.9,3.6666666666666665,3.0,6.127450980392156,1.0,0.6323529411764706,0.19263456090651557,234.0,110000
54,20,RL,68.0,50271,Pave,,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,1810.0,Unf,0.0,32.0,1842.0,GasA,Gd,Y,SBrkr,1842,0,0,1842,2.0,0.0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3.0,894.0,TA,TA,Y,857,72,0,0,0,0,,,,0,11,2006,WD,Normal,0,0,0,3684.0,72,2.5,0.9826275787187839,0.036641403592528494,42,36,1,42,17,Mature (26-50),Premium,5.65,4.0,3.0,2.7144408251900107,2.5,0.48534201954397393,0.07328280718505699,237.3,385000
55,80,RL,60.0,7134,Pave,,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,Unf,0.0,0.0,384.0,GasA,TA,Y,SBrkr,1360,0,0,1360,0.0,0.0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,50,0,0,0,0,,MnPrv,,0,2,2007,WD,Normal,0,0,0,1744.0,50,1.0,1.0,0.1906363891225119,68,68,0,61,16,Old (51-100),Mid_Tier,4.0,2.0,3.0,4.411764705882353,0.3333333333333333,0.42058823529411765,0.24446313428651528,272.0,130000
56,20,RL,100.0,10175,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,TA,TA,CBlock,TA,TA,No,BLQ,490.0,Unf,0.0,935.0,1425.0,GasA,Gd,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2.0,576.0,TA,TA,Y,0,0,0,407,0,0,,,,0,7,2008,WD,Normal,0,0,0,2850.0,407,2.0,0.34385964912280703,0.14004914004914004,59,59,0,59,15,Old (51-100),Mid_Tier,4.300000000000001,2.0,3.0,4.912280701754386,0.6666666666666666,0.40421052631578946,0.2800982800982801,253.70000000000005,180500
57,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,321.0,970.0,GasA,Ex,Y,SBrkr,983,756,0,1739,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1999.0,Fin,2.0,480.0,TA,TA,Y,115,0,0,0,0,0,,,,0,8,2009,WD,Abnorml,0,0,0,2709.0,0,3.5,0.6690721649484536,0.6574669187145558,24,23,1,24,14,Recent (11-25),Premium,5.250000000000001,2.3333333333333335,3.0,4.025301897642324,1.1666666666666667,0.27602070155261643,1.0241965973534972,126.00000000000003,172500
58,60,RL,89.0,11645,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,860.0,860.0,GasA,Ex,Y,SBrkr,860,860,0,1720,0.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2004.0,RFn,2.0,565.0,TA,TA,Y,0,70,0,0,0,0,,,,0,8,2006,WD,Normal,0,0,0,2580.0,70,2.5,0.0,0.1477028767711464,19,19,0,19,17,Recent (11-25),Mid_Tier,4.950000000000001,2.3333333333333335,3.0,4.069767441860465,0.8333333333333334,0.32848837209302323,0.2215543151567196,94.05000000000003,196500
59,60,RL,66.0,13682,Pave,,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1410.0,1410.0,GasA,Ex,Y,SBrkr,1426,1519,0,2945,0.0,0.0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,641.0,TA,TA,Y,192,0,37,0,0,0,,,,0,10,2006,New,Partial,0,0,0,4355.0,37,3.5,0.0,0.21524630901914923,17,17,0,17,17,Recent (11-25),Premium,6.15,4.0,3.0,3.395585738539898,1.1666666666666667,0.21765704584040746,0.3183014179213565,104.55000000000001,438780
60,20,RL,60.0,7200,Pave,,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,632.0,Unf,0.0,148.0,780.0,GasA,Ex,Y,SBrkr,780,0,0,780,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,196,0,0,0,0,0,,MnPrv,,0,1,2008,WD,Normal,0,0,0,1560.0,0,1.0,0.8102564102564103,0.10833333333333334,51,51,0,50,15,Old (51-100),Mid_Tier,4.400000000000001,2.0,3.0,5.128205128205129,0.5,0.4512820512820513,0.21666666666666667,224.40000000000006,124900
61,20,RL,63.0,13072,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,941.0,Unf,0.0,217.0,1158.0,GasA,Ex,Y,SBrkr,1158,0,0,1158,1.0,0.0,1,1,3,1,Gd,5,Typ,0,,Detchd,2006.0,Unf,2.0,576.0,TA,TA,Y,0,50,0,0,0,0,,,,0,5,2006,New,Partial,0,0,0,2316.0,50,2.5,0.812607944732297,0.08858629130966952,19,19,0,17,17,Recent (11-25),Mid_Tier,4.450000000000001,2.3333333333333335,3.0,4.317789291882556,0.8333333333333334,0.49740932642487046,0.17717258261933905,84.55000000000003,158000
62,75,RM,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530.0,530.0,GasA,TA,N,SBrkr,581,530,0,1111,0.0,0.0,1,0,3,1,Fa,6,Typ,0,,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0,0,144,0,0,0,,,,0,3,2007,WD,Normal,0,0,0,1641.0,144,1.0,0.0,0.15430555555555556,103,27,1,88,16,Historic (100+),Standard,4.3,1.6666666666666667,3.0,5.4005400540054005,0.3333333333333333,0.25922592259225924,0.22791666666666666,442.9,101000
63,120,RL,44.0,6442,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120,49,0,0,0,0,,,,0,10,2007,WD,Normal,0,0,0,2740.0,49,2.0,0.017518248175182483,0.21266687364172618,17,17,0,17,16,Recent (11-25),Premium,5.300000000000001,2.6666666666666665,3.0,4.37956204379562,1.0,0.3532846715328467,0.42533374728345236,90.10000000000001,202500
64,70,RM,50.0,10300,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,902,808,0,1710,0.0,0.0,2,0,3,1,TA,9,Typ,0,,Detchd,1990.0,Unf,2.0,480.0,TA,TA,Y,12,11,64,0,0,0,,GdPrv,,0,4,2010,WD,Normal,0,0,0,2286.0,75,2.0,0.0,0.16601941747572815,102,73,1,33,13,Historic (100+),Standard,4.800000000000001,2.0,3.0,5.263157894736842,0.6666666666666666,0.2807017543859649,0.22194174757281554,489.6000000000001,140000
65,60,RL,79.0,9375,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,GLQ,739.0,Unf,0.0,318.0,1057.0,GasA,Ex,Y,SBrkr,1057,977,0,2034,1.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,1998.0,RFn,2.0,645.0,TA,TA,Y,576,36,0,0,0,0,,GdPrv,,0,2,2009,WD,Normal,1,0,0,3091.0,36,3.5,0.6991485335856197,0.21696,26,25,1,25,14,Mature (26-50),Mid_Tier,4.750000000000001,2.3333333333333335,3.0,3.9331366764995086,1.1666666666666667,0.31710914454277284,0.32970666666666665,123.50000000000003,219500
66,60,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,1330,0,2473,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,RFn,3.0,852.0,TA,TA,Y,192,151,0,0,0,0,,,,0,10,2007,WD,Normal,0,0,0,3616.0,151,2.5,0.0,0.2578458971952872,19,18,1,19,16,Recent (11-25),Premium,5.3500000000000005,2.6666666666666665,3.0,3.639304488475536,0.625,0.34452082490901736,0.37702012303200916,101.65,317000
