Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,Street_encoded,Alley_encoded,Utilities_encoded,CentralAir_encoded,LotFrontage_WasMissing_encoded,MasVnrArea_WasMissing_encoded,GarageYrBlt_WasMissing_encoded,Condition1_encoded,Condition2_encoded,ExterQual_encoded,ExterCond_encoded,BsmtQual_encoded,BsmtCond_encoded,BsmtFinType1_encoded,BsmtFinType2_encoded,HeatingQC_encoded,KitchenQual_encoded,FireplaceQu_encoded,GarageFinish_encoded,GarageQual_encoded,GarageCond_encoded,PoolQC_encoded,SaleCondition_encoded,Neighborhood_encoded,Exterior1st_encoded,Exterior2nd_encoded,MSSubClass_encoded,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,HouseAgeGroup_Historic (100+),HouseAgeGroup_Mature (26-50),HouseAgeGroup_Old (51-100),HouseAgeGroup_Recent (11-25),NeighborhoodTier_Mid_Tier,NeighborhoodTier_Premium,NeighborhoodTier_Standard,SalePrice
58,60,89.0,11645,7,5,2004,2004,0.0,0.0,0.0,860.0,860.0,860,860,0,1720,0.0,0.0,2,1,3,1,7,0,2004.0,2.0,565.0,0,70,0,0,0,0,0,8,2006,0,0,0,2580.0,70,2.5,0.0,0.1477028767711464,19,19,0,19,17,4.950000000000001,2.333333333333333,3.0,4.069767441860465,0.8333333333333334,0.3284883720930232,0.2215543151567196,94.05000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.160064724047864,2.836967705336552,4.455926385315103,-1.579757463671188,6.978068276289805,-0.1843740538091855,0.0,24.81373619166861,5.49626749007372,0.0,2.7438051561793677,9.433981132056603,7.113708492453007,214.8123470017804,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,1.0,1.0,5,4.0,,3.0,3.0,3.0,,5,196200.38727832644,214779.58038757098,216070.71346458318,240154.90929590169,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,196500
59,60,66.0,13682,10,5,2006,2006,1031.0,0.0,0.0,1410.0,1410.0,1426,1519,0,2945,0.0,0.0,3,1,3,1,10,1,2006.0,3.0,641.0,192,0,37,0,0,0,0,10,2006,0,0,0,4355.0,37,3.5,0.0,0.2152463090191492,17,17,0,17,17,6.15,4.0,3.0,3.395585738539898,1.1666666666666667,0.2176570458404074,0.3183014179213565,104.55,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.6930398104066977,2.836967705336552,0.0,-1.1863673516366684,5.515805756652529,0.1527034910125214,0.0,24.81373619166861,5.820160746549127,0.0,2.7438051561793677,8.12403840463596,7.601731265660108,312.2932377109331,4.697751134752798,1,,0.0,1,0,0,0,5,5,5,3,5.0,3.0,1.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,6,262044.198630137,212250.8743230328,212874.74275929548,236205.71183561644,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,438780
60,20,60.0,7200,5,7,1972,1972,0.0,632.0,0.0,148.0,780.0,780,0,0,780,0.0,0.0,1,0,2,1,4,0,1973.0,1.0,352.0,196,0,0,0,0,0,0,1,2008,0,0,0,1560.0,0,1.0,0.8102564102564103,0.1083333333333333,51,51,0,50,15,4.400000000000001,2.0,3.0,5.128205128205129,0.5,0.4512820512820513,0.2166666666666666,224.4000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.561319717995352,2.836967705336552,0.0,-1.6042674483827022,0.0,-0.7234444175958598,0.0,24.81373619166861,5.432546465317175,25.13961017995307,2.221832341815843,7.745966692414834,6.390419930568164,199.4973094219856,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,3.0,3.0,5.0,1.0,5,3.0,,1.0,3.0,3.0,,5,199496.7436712329,161936.0535424952,166465.06334626654,185260.03819572995,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,124900
61,20,63.0,13072,6,5,2004,2004,0.0,941.0,0.0,217.0,1158.0,1158,0,0,1158,1.0,0.0,1,1,3,1,5,0,2006.0,2.0,576.0,0,50,0,0,0,0,0,5,2006,0,0,0,2316.0,50,2.5,0.812607944732297,0.0885862913096695,19,19,0,17,17,4.450000000000001,2.333333333333333,3.0,4.317789291882556,0.8333333333333334,0.4974093264248704,0.177172582619339,84.55000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.830234674244674,2.836967705336552,4.095858771084797,-1.8269090750955783,6.179677067912107,-0.1843740538091855,0.0,24.81373619166861,5.688062253409386,30.675723300355934,2.221832341815843,7.937253933193772,6.752679220716098,269.07617155754616,4.697751134752798,1,,0.0,1,0,0,0,2,5,3,3,4.0,3.0,5.0,1.0,5,4.0,,1.0,3.0,3.0,,6,186584.36288916564,214779.58038757098,216070.71346458318,185015.5843810596,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,158000
62,75,60.0,7200,5,7,1920,1996,0.0,0.0,0.0,530.0,530.0,581,530,0,1111,0.0,0.0,1,0,3,1,6,0,1935.0,1.0,288.0,0,0,144,0,0,0,0,3,2007,0,0,0,1641.0,144,1.0,0.0,0.1543055555555555,103,27,1,88,16,4.3,1.6666666666666667,3.0,5.4005400540054005,0.3333333333333333,0.2592259225922592,0.2279166666666666,442.9,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.104696285205577,2.836967705336552,0.0,-1.548698880954822,8.907444571118413,-1.1760171684051135,0.0,24.81373619166861,5.237968726816559,0.0,2.835856069778582,7.745966692414834,6.714771942605114,148.8286780141828,4.697751134752798,1,,0.0,0,0,0,0,5,5,3,3,3.0,2.0,1.0,1.0,3,2.0,,1.0,3.0,3.0,,5,120551.07586933616,152590.35461776404,153069.59760273973,179110.59794520546,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,101000
63,120,44.0,6442,8,5,2006,2006,178.0,24.0,0.0,1346.0,1370.0,1370,0,0,1370,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,484.0,120,49,0,0,0,0,0,10,2007,0,0,0,2740.0,49,2.0,0.0175182481751824,0.2126668736417261,17,17,0,17,16,5.300000000000001,2.6666666666666665,3.0,4.37956204379562,1.0,0.3532846715328467,0.4253337472834523,90.1,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.707653822530424,2.836967705336552,4.07438556574324,-0.8779466213667027,6.133668007379486,0.0,0.0,24.81373619166861,5.794872935410195,4.898979485566356,3.016154085343154,6.6332495807108,6.906298458835058,305.5693002245857,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,4.0,6.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,5,296458.38831811264,214779.58038757098,216070.71346458318,200108.64320579436,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,202500
64,70,50.0,10300,7,6,1921,1950,0.0,0.0,0.0,576.0,576.0,902,808,0,1710,0.0,0.0,2,0,3,1,9,0,1990.0,2.0,480.0,12,11,64,0,0,0,0,4,2010,0,0,0,2286.0,75,2.0,0.0,0.1660194174757281,102,73,1,33,13,4.800000000000001,2.0,3.0,5.263157894736842,0.6666666666666666,0.2807017543859649,0.2219417475728155,489.6000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0127300681197524,2.836967705336552,2.5497685508134884,-1.5778392341005243,7.1494486457842985,-0.4157097509343708,0.0,24.81373619166861,5.527245616912143,0.0,2.807855687746713,7.071067811865476,7.108399801658721,158.530665690954,4.697751134752798,1,,0.0,1,0,0,0,4,3,3,3,3.0,3.0,1.0,1.0,4,3.0,,1.0,3.0,3.0,,5,137642.77187033772,177225.51480335838,168674.99875467,173025.51546619533,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,140000
65,60,79.0,9375,7,5,1997,1998,573.0,739.0,0.0,318.0,1057.0,1057,977,0,2034,1.0,0.0,2,1,3,1,8,0,1998.0,2.0,645.0,576,36,0,0,0,0,0,2,2009,1,0,0,3091.0,36,3.5,0.6991485335856197,0.21696,26,25,1,25,14,4.750000000000001,2.333333333333333,3.0,3.9331366764995086,1.1666666666666667,0.3171091445427728,0.3297066666666666,123.50000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.6834392335250346,2.836967705336552,3.7489583884971274,-1.1486140454283749,5.457685579524303,0.1527034910125214,0.0,24.81373619166861,5.629609629321367,27.184554438136374,2.7438051561793677,8.888194417315589,7.26621240107141,251.1198572866972,4.697751134752798,1,,0.0,1,1,0,0,5,5,3,3,4.0,3.0,6.0,1.0,5,4.0,,3.0,3.0,3.0,,5,194300.35400711896,213860.54492631304,214053.8553226605,239088.07493637988,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,219500
66,60,76.0,9591,8,5,2004,2005,344.0,0.0,0.0,1143.0,1143.0,1143,1330,0,2473,0.0,0.0,2,1,4,1,9,1,2004.0,3.0,852.0,192,151,0,0,0,0,0,10,2007,0,0,0,3616.0,151,2.5,0.0,0.2578458971952872,19,18,1,19,16,5.3500000000000005,2.6666666666666665,3.0,3.639304488475536,0.625,0.3445208249090173,0.3770201230320091,101.65,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.4767569157638245,2.836967705336552,5.293739609157767,-1.0055631934112563,9.045560415174895,-0.4838058108217161,0.0,24.81373619166861,5.679731694303203,0.0,2.7438051561793677,8.717797887081348,7.443565022655143,266.4345554942447,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,5.0,3.0,1.0,1.0,5,4.0,4.0,3.0,3.0,3.0,,5,293673.16843526915,212250.8743230328,212874.74275929548,236205.71183561644,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,317000
67,20,127.6,19900,7,5,1970,1989,287.0,912.0,0.0,1035.0,1947.0,2207,0,0,2207,1.0,0.0,2,0,3,1,7,1,1970.0,2.0,576.0,301,0,0,0,0,0,0,7,2010,1,0,0,4154.0,0,3.0,0.4684129429892141,0.1109045226130653,53,34,1,53,13,4.700000000000001,3.6666666666666665,3.0,3.1717263253285,1.0,0.2609877661984594,0.2087437185929648,249.10000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.530411172013969,2.836967705336552,0.0,-1.6452736232279637,0.0,0.0,0.0,24.81373619166861,6.091761149658546,30.199337741083,2.221832341815843,11.29601699715435,7.3403431661478,398.57913817287584,4.697751134752798,1,,0.0,1,1,0,0,9,5,3,3,4.0,3.0,6.0,1.0,3,3.0,4.0,3.0,3.0,3.0,,5,146372.301776753,173000.91710210423,166148.97586431834,185015.5843810596,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,180000
68,20,72.0,10665,7,5,2003,2003,167.0,1013.0,0.0,440.0,1453.0,1479,0,0,1479,1.0,0.0,2,0,3,1,7,0,2003.0,2.0,558.0,144,29,0,0,0,0,0,6,2007,0,0,0,2932.0,29,3.0,0.6971782518926359,0.1386779184247538,20,20,0,20,16,4.950000000000001,2.333333333333333,3.0,4.732927653820148,1.0,0.3772819472616633,0.2749179559306141,99.00000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.240423083943891,2.836967705336552,3.523490022077916,-1.344389972377361,5.012054080613178,0.0,0.0,24.81373619166861,5.843140123443396,31.827660925679098,2.221832341815843,8.48528137423857,6.976151764795541,319.4693121529845,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,4.0,3.0,6.0,1.0,5,4.0,,3.0,3.0,3.0,,5,199496.7436712329,212250.8743230328,212874.74275929548,185260.03819572995,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,226000
69,30,47.0,4608,4,6,1945,1950,0.0,0.0,0.0,747.0,747.0,747,0,0,747,0.0,0.0,1,0,2,1,4,0,1945.0,1.0,220.0,0,0,0,0,0,0,0,6,2010,0,0,0,1494.0,0,1.0,0.0,0.162109375,78,73,1,78,13,4.0,2.0,3.0,5.35475234270415,0.5,0.2945113788487282,0.32421875,312.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0425938512571147,2.836967705336552,0.0,-1.166603880822052,0.0,-0.7234444175958598,0.0,24.81373619166861,5.4042108303391,0.0,2.4286617422266024,6.855654600401044,6.350691176740832,193.0685263128503,4.697751134752798,1,,0.0,1,0,0,0,1,5,3,4,3.0,3.0,1.0,1.0,3,3.0,,1.0,3.0,3.0,,5,132113.66622477537,152590.35461776404,153069.59760273973,111512.30578877596,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,80000
70,50,81.0,15593,7,4,1953,1953,0.0,603.0,0.0,701.0,1304.0,1304,983,0,2287,0.0,0.0,2,0,3,1,7,1,1953.0,2.0,667.0,0,21,114,0,0,0,0,7,2006,0,0,0,3591.0,135,2.0,0.4624233128834356,0.1466683768357596,70,70,0,70,17,4.6000000000000005,2.0,3.0,3.060778312199388,0.6666666666666666,0.2916484477481417,0.230295645481947,322.00000000000006,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.1689916870004518,2.836967705336552,3.1918304861132247,-1.5373214756433096,8.721956395366275,-0.4157097509343708,0.0,24.81373619166861,5.763620075809745,24.55605831561735,2.6653165319524863,9.0,7.372656033645913,294.3678783057174,4.697751134752798,1,,0.0,1,0,0,0,5,5,4,3,3.0,3.0,4.0,1.0,3,3.0,3.0,3.0,3.0,3.0,,5,202266.99871575343,182817.59099804307,141017.62328767122,145516.03167123283,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,225000
71,20,95.0,13651,7,6,1973,1973,1115.0,1880.0,0.0,343.0,2223.0,2223,0,0,2223,1.0,0.0,2,0,3,1,8,2,1973.0,2.0,516.0,300,0,0,0,0,0,0,2,2007,0,0,0,4446.0,0,3.0,0.8457040035987404,0.1628452128049227,50,50,0,50,16,5.000000000000002,3.6666666666666665,3.0,3.598740440845704,1.0,0.2321187584345479,0.3256904256098454,250.00000000000009,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.036912256845787,2.836967705336552,0.0,-1.1617480573856862,0.0,0.0,0.0,24.81373619166861,6.096190707390517,43.3589667773576,2.221832341815843,9.746794344808963,7.346899562811513,440.5750037714085,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,4,4.0,3.0,5.0,1.0,5,3.0,4.0,3.0,3.0,3.0,,5,149162.8113031629,177844.19735059462,169098.95048282057,185260.03819572995,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,244000
72,20,69.0,7599,4,6,1982,2006,0.0,565.0,0.0,280.0,845.0,845,0,0,845,1.0,0.0,1,0,2,1,4,0,1987.0,2.0,360.0,0,0,0,0,0,0,0,6,2007,0,0,0,1690.0,0,2.0,0.6686390532544378,0.1111988419528885,41,17,1,36,16,3.9,2.0,3.0,4.733727810650888,1.0,0.4260355029585799,0.222397683905777,159.9,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5269246170353465,2.836967705336552,0.0,-1.5755863823011294,0.0,0.0,0.0,24.81373619166861,5.484812647016351,23.769728648009423,2.221832341815843,8.306623862918075,6.46393110388847,211.96844741297843,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,3.0,3.0,5.0,1.0,3,3.0,,1.0,3.0,3.0,,5,161922.5089981198,163193.1254584924,166148.97586431834,185015.5843810596,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,129500
73,60,74.0,10141,7,5,1998,1998,40.0,0.0,0.0,832.0,832.0,885,833,0,1718,0.0,0.0,2,1,3,1,7,1,1998.0,2.0,427.0,0,94,0,0,291,0,0,12,2009,0,0,0,2550.0,385,2.5,0.0,0.1694113006606843,25,25,0,25,14,4.700000000000001,2.333333333333333,3.0,4.074505238649592,0.8333333333333334,0.2485448195576251,0.2514544916674884,117.50000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.9874576890555855,2.836967705336552,4.774877066735509,-1.4413057801642994,12.083730600872835,-0.1843740538091855,0.0,24.81373619166861,5.514895255429339,0.0,2.7438051561793677,8.602325267042627,7.112649257262956,209.493672842314,4.697751134752798,1,,0.0,1,0,0,0,5,5,3,3,4.0,3.0,1.0,1.0,4,3.0,3.0,3.0,3.0,3.0,,5,189828.11369863013,214779.58038757098,216070.71346458318,240154.90929590169,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,185000
