Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_WasMissing,MasVnrArea_WasMissing,GarageYrBlt_WasMissing,TotalSF,TotalPorchSF,TotalBaths,BsmtFinishedRatio,LivingAreaRatio,HouseAge,YearsSinceRemodel,WasRemodeled,GarageAge,YearsSinceSold,HouseAgeGroup,NeighborhoodTier,QualityScore,BasementQualityScore,GarageQualityScore,RoomDensity,BathBedroomRatio,GarageLivingRatio,LotCoverageRatio,AgeQualityInteraction,MiscVal_transformed,PoolArea_transformed,LotArea_transformed,LowQualFinSF_transformed,3SsnPorch_transformed,KitchenAbvGr_transformed,BsmtFinSF2_transformed,EnclosedPorch_transformed,ScreenPorch_transformed,GarageYrBlt_transformed,BsmtHalfBath_transformed,GarageQualityScore_transformed,LivingAreaRatio_transformed,MasVnrArea_transformed,OpenPorchSF_transformed,LotCoverageRatio_transformed,TotalPorchSF_transformed,BathBedroomRatio_transformed,WoodDeckSF_transformed,TotalSF_transformed,1stFlrSF_transformed,BsmtFinSF1_transformed,MSSubClass_transformed,LotFrontage_transformed,GrLivArea_transformed,TotalBsmtSF_transformed,AgeQualityInteraction_transformed,SalePrice
426,60,RM,60.0,3378,Pave,Grvl,Reg,HLS,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,651.0,651.0,GasA,Gd,Y,SBrkr,707,682,0,1389,0.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Detchd,1947.0,Unf,1.0,240.0,TA,TA,P,0,0,126,0,0,0,,,,0,9,2009,WD,Normal,0,0,0,2040.0,126,1.5,0.0,0.411190053285968,77,31,1,76,14,Old (51-100),Standard,5.300000000000002,2.0,3.0,4.319654427645789,0.5,0.1727861771058315,0.6039076376554174,408.10000000000014,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-0.9398490289718617,2.836967705336552,0.0,-0.5123032832499788,8.526566738329576,-0.7234444175958598,0.0,24.81373619166861,5.368026665379453,0.0,2.7438051561793673,7.745966692414834,6.918870637619958,173.951887460159,4.697751134752798,135000
427,80,RL,69.6,12800,Pave,,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1518.0,Unf,0.0,0.0,1518.0,GasA,Gd,Y,SBrkr,1644,0,0,1644,1.0,1.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Fin,2.0,569.0,TA,TA,Y,80,0,0,0,396,0,,,,0,8,2009,WD,Normal,1,0,0,3162.0,396,3.5,1.0,0.1284375,34,34,0,34,14,Mature (26-50),Mid_Tier,4.950000000000001,3.6666666666666665,3.0,3.0413625304136254,1.75,0.3461070559610705,0.24703125,168.30000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,1.0,83.63197513277902,-2.3390521897554533,2.836967705336552,0.0,-1.4606498027166908,12.185119909335778,0.5408541036492883,0.0,24.81373619166861,5.909444166110318,38.961519477556315,2.8616830184323145,8.342661445845684,7.072554333395583,330.2185610905688,4.697751134752798,275000
428,20,RL,77.0,8593,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1957,1957,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,619.0,907.0,GasA,Ex,Y,SBrkr,907,0,0,907,0.0,0.0,1,0,3,1,TA,5,Typ,0,,Detchd,1964.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,1814.0,0,1.0,0.3175303197353914,0.1055510299080647,66,66,0,59,15,Old (51-100),Mid_Tier,3.9,2.0,3.0,5.512679162072767,0.3333333333333333,0.3880926130099228,0.2111020598161294,257.40000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.5957096047877193,2.836967705336552,0.0,-1.632897289770869,0.0,-1.1760171684051137,0.0,24.81373619166861,5.530831060097322,16.97056274847714,2.221832341815843,8.774964387392123,6.528903634693935,223.64553360995248,4.697751134752798,109008
429,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,No,GLQ,664.0,Unf,0.0,544.0,1208.0,GasA,Ex,Y,SBrkr,1208,0,0,1208,1.0,0.0,2,0,2,1,Gd,6,Typ,0,,Attchd,2007.0,RFn,2.0,628.0,TA,TA,Y,105,54,0,0,0,0,,,,0,9,2007,New,Partial,0,0,0,2416.0,54,3.0,0.5496688741721855,0.178645371191955,16,16,0,16,16,Recent (11-25),Mid_Tier,4.950000000000001,2.333333333333333,3.0,4.966887417218543,1.5,0.5198675496688742,0.35729074238391,79.20000000000002,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.9214411138683867,2.836967705336552,4.177816873735674,-1.062758751552663,6.356918026839408,0.39555433991962674,0.0,24.81373619166861,5.7150249025085476,25.768197453450252,2.221832341815843,8.0,6.791334191320377,277.8215634222137,4.697751134752798,195400
430,20,RL,130.0,11457,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Mn,GLQ,1005.0,Unf,0.0,387.0,1392.0,GasA,TA,Y,SBrkr,1412,0,0,1412,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1988.0,Unf,2.0,576.0,TA,TA,Y,0,0,169,0,0,0,,,,0,3,2009,WD,Normal,0,0,0,2804.0,169,3.0,0.7219827586206896,0.123243431962992,35,35,0,35,14,Mature (26-50),Premium,4.450000000000001,2.333333333333333,3.0,4.24929178470255,1.0,0.4079320113314447,0.2447412062494544,155.75000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.3925195114092244,2.836967705336552,0.0,-1.470809822542277,9.379082216468577,0.0,0.0,24.81373619166861,5.813939026780318,31.701734968294716,2.221832341815843,11.40175425099138,6.933858819272733,309.2733577709986,4.697751134752798,175000
431,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,ALQ,387.0,Unf,0.0,96.0,483.0,GasA,TA,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,TA,4,Typ,0,,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,COD,Abnorml,0,0,0,1470.0,0,1.5,0.8012422360248447,0.5875,52,52,0,52,15,Old (51-100),Standard,4.300000000000001,2.0,3.0,4.052684903748734,0.75,0.2674772036474164,0.875,223.6,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-0.5499263902785217,2.836967705336552,0.0,-0.134085774742512,0.0,-0.29281435585303073,0.0,24.81373619166861,5.114116381395831,19.672315572906,3.118024878560868,4.58257569495584,6.606398772077315,138.69911844347578,4.697751134752798,85400
432,50,RM,60.0,5586,Pave,,IR1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,7,1920,1998,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,901.0,901.0,GasA,Gd,Y,SBrkr,1088,110,0,1198,0.0,0.0,1,0,4,1,TA,7,Typ,0,,,0.0,,0.0,0.0,,,N,0,98,0,0,0,0,,MnPrv,,0,9,2008,ConLD,Abnorml,0,0,1,2099.0,98,1.0,0.0,0.2144647332617257,103,25,1,0,15,Historic (100+),Standard,4.700000000000001,2.0,0.0,5.843071786310517,0.25,0.0,0.3757608306480487,484.10000000000014,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.6974470039034906,2.836967705336552,4.820206108919264,-1.009117899672985,7.839564022509334,-1.5110401605223853,0.0,24.81373619166861,5.648160525447438,0.0,2.6653165319524863,7.745966692414834,6.783734319814999,222.52428033999055,4.697751134752798,79900
433,160,RM,24.0,1920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471.0,Unf,0.0,294.0,765.0,GasA,Ex,Y,SBrkr,765,600,0,1365,1.0,0.0,1,1,2,1,TA,6,Min1,0,,Detchd,1971.0,Unf,2.0,440.0,TA,TA,Y,240,36,0,0,0,0,,,,0,8,2007,WD,Normal,0,0,0,2130.0,36,2.5,0.615686274509804,0.7109375,52,52,0,52,16,Old (51-100),Standard,4.0,2.0,3.0,4.395604395604396,1.25,0.3223443223443223,1.109375,208.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-0.3485371538011702,2.836967705336552,3.7489583884971265,0.10346345977911522,5.457685579524303,0.22011953958387084,0.0,24.81373619166861,5.419827669472383,21.702534414210707,3.118024878560868,4.898979485566356,6.902960664757841,196.58360468610303,4.697751134752798,122500
434,60,RL,100.0,10839,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,926.0,926.0,GasA,Ex,Y,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,470.0,TA,TA,Y,0,36,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,2530.0,36,2.5,0.0,0.1479841313774333,26,25,1,26,15,Mature (26-50),Mid_Tier,4.400000000000001,2.333333333333333,3.0,4.364089775561097,0.8333333333333334,0.2930174563591022,0.2334163668235077,114.40000000000003,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.1576498616069753,2.836967705336552,3.7489583884971265,-1.5225845245610552,5.457685579524303,-0.18437405380918556,0.0,24.81373619166861,5.544266812841829,0.0,2.7438051561793673,10.0,7.050114030908825,227.18420656948325,4.697751134752798,181000
435,180,RM,21.0,1890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1972,1972,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,Gd,CBlock,Gd,TA,Av,ALQ,495.0,Unf,0.0,135.0,630.0,GasA,Gd,Y,SBrkr,630,0,0,630,1.0,0.0,1,0,1,1,TA,3,Typ,0,,,0.0,,0.0,0.0,,,Y,88,0,0,0,0,0,,,,0,6,2008,WD,Normal,0,0,1,1260.0,0,2.0,0.7857142857142857,0.3333333333333333,51,51,0,0,15,Old (51-100),Standard,4.300000000000001,2.333333333333333,0.0,4.761904761904763,2.0,0.0,0.6666666666666666,219.30000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.1774781726461745,2.836967705336552,0.0,-0.41060551402282347,0.0,0.6645183522778861,0.0,24.81373619166861,5.291811111588361,22.24859546128699,3.157984941134465,4.58257569495584,6.193951882054355,169.68020589724972,4.697751134752798,81000
436,60,RL,43.0,10667,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385.0,ALQ,344.0,70.0,799.0,GasA,Ex,Y,SBrkr,827,834,0,1661,1.0,0.0,2,1,3,1,Gd,6,Typ,1,TA,Attchd,1996.0,RFn,2.0,550.0,TA,TA,Y,158,61,0,0,0,0,,,,0,4,2009,ConLw,Normal,0,0,0,2460.0,61,3.5,0.9123904881101376,0.1557138839411268,27,27,0,27,14,Mature (26-50),Mid_Tier,5.150000000000001,2.333333333333333,3.0,3.612281757977122,1.1666666666666667,0.3311258278145695,0.2306177931939627,139.05000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6836878781605104,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.093231173676251,2.836967705336552,4.30811511600655,-1.535790414259885,6.644100775602035,0.15270349101252145,0.0,24.81373619166861,5.470778297888899,19.621416870348583,2.7438051561793673,6.557438524302,7.081924640383221,203.16829626326995,4.697751134752798,212000
437,50,RM,40.0,4400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,648.0,648.0,GasA,TA,Y,FuseA,734,384,0,1118,0.0,0.0,1,0,2,1,TA,6,Typ,0,,Detchd,1990.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,0,0,0,1766.0,0,1.0,0.0,0.2540909090909091,103,73,1,33,17,Historic (100+),Standard,4.800000000000001,1.6666666666666667,3.0,5.366726296958855,0.5,0.3935599284436494,0.4013636363636363,494.4000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.494146131394182,2.836967705336552,0.0,-0.9392210975333353,0.0,-0.7234444175958598,0.0,24.81373619166861,5.392681387631277,0.0,2.6653165319524863,6.324555320336759,6.720519393092218,173.34374649430586,4.697751134752798,116000
438,45,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Gd,Y,SBrkr,904,0,0,904,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0,0,105,0,0,0,,,,0,1,2009,WD,Normal,0,0,0,1788.0,105,1.0,0.0,0.1506666666666666,97,19,1,97,14,Old (51-100),Standard,4.9,2.0,3.0,4.424778761061947,0.5,0.1991150442477876,0.298,475.3,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.1348737244352796,2.836967705336552,0.0,-1.2572659892822198,8.024363326268325,-0.7234444175958598,0.0,24.81373619166861,5.528682321609135,0.0,2.6185665020609696,7.0710678118654755,6.525864658793416,219.33735756566588,4.697751134752798,119000
439,30,RL,40.0,4280,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,,0.0,TA,TA,PConc,TA,TA,No,LwQ,365.0,Unf,0.0,75.0,440.0,GasA,TA,N,SBrkr,694,0,0,694,0.0,0.0,1,0,2,1,Gd,4,Typ,1,Gd,Detchd,1990.0,Unf,1.0,352.0,Gd,TA,P,0,0,34,0,0,0,,MnPrv,,0,3,2007,WD,Normal,0,0,0,1134.0,34,1.0,0.8295454545454546,0.1621495327102803,110,21,1,33,16,Historic (100+),Mid_Tier,4.250000000000001,2.0,3.5,5.763688760806916,0.5,0.5072046109510087,0.2649532710280374,467.5000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.042283035455893,2.836967705336552,0.0,-1.3844329031013585,5.337643053268812,-0.7234444175958598,0.0,24.81373619166861,5.355796827051447,19.1049731745428,2.4286617422266024,6.324555320336759,6.283012295899681,129.21719414582606,4.697751134752798,90350
440,50,RL,67.0,12354,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Gd,Y,SBrkr,684,512,0,1196,0.0,0.0,1,0,3,1,Gd,7,Typ,0,,Detchd,2005.0,Unf,2.0,528.0,TA,TA,Y,0,46,0,0,0,0,,GdPrv,Shed,800,8,2009,ConLI,Normal,0,0,0,1880.0,46,1.0,0.0,0.0968107495548,103,23,1,18,14,Historic (100+),Standard,4.9,1.6666666666666667,3.0,5.852842809364548,0.3333333333333333,0.4414715719063545,0.1521774324105552,504.69999999999993,6.68586094706836,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.7107623467504944,2.836967705336552,4.007346821916281,-1.9970158063667371,5.9911633498060795,-1.1760171684051137,0.0,24.81373619166861,5.346222550859352,0.0,2.6653165319524863,8.18535277187245,6.782206645989688,180.5968081174659,4.697751134752798,110000
441,20,RL,105.0,15431,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1767.0,ALQ,539.0,788.0,3094.0,GasA,Ex,Y,SBrkr,2402,0,0,2402,1.0,0.0,2,0,2,1,Ex,10,Typ,2,Gd,Attchd,2008.0,Fin,3.0,672.0,TA,TA,Y,0,72,0,0,170,0,,,,0,4,2009,WD,Normal,0,0,0,5496.0,242,3.0,0.7453135100193924,0.1556606830406325,15,15,0,15,14,Recent (11-25),Premium,6.2,4.0,3.0,4.163197335553705,1.5,0.279766860949209,0.3561661590305229,93.0,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837517836142843,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.0936621557374533,2.836967705336552,4.486270897169171,-1.066119333939945,10.499057483858147,0.39555433991962674,0.0,24.81373619166861,6.143554168376403,42.035699113967404,2.221832341815843,10.246950765959598,7.417155553312069,565.5521309512312,4.697751134752798,555000
442,90,RL,92.0,12108,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0.0,1307.0,1440.0,GasA,TA,N,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,Fa,8,Typ,0,,,0.0,,0.0,0.0,,,Y,0,0,0,0,0,0,,,,0,9,2008,WD,Normal,0,0,1,2880.0,0,2.0,0.0923611111111111,0.1189296333002973,68,68,0,0,15,Old (51-100),Standard,3.45,2.0,0.0,5.555555555555555,0.5,0.0,0.2378592666005946,234.6,0.0,0.0,17.222842597803265,0.0,0.0,1.4142135623730951,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.43888910430099,2.836967705336552,0.0,-1.5019609612703515,0.0,-0.7234444175958598,0.0,24.81373619166861,5.826317890732305,11.532562594670797,2.9079220492956814,9.591663046625438,6.951775373771379,317.3053847758958,4.697751134752798,118000
443,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1930,1992,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1078.0,1078.0,GasA,TA,Y,SBrkr,1128,445,0,1573,0.0,0.0,2,0,3,1,TA,8,Typ,1,Gd,Detchd,1930.0,Unf,2.0,360.0,TA,TA,P,0,0,0,0,0,0,,,,0,6,2008,WD,Normal,0,0,0,2651.0,0,2.0,0.0,0.2520833333333333,93,31,1,93,15,Old (51-100),Standard,4.400000000000001,2.0,3.0,5.08582326764145,0.6666666666666666,0.2288620470438652,0.4248397435897436,409.2000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.5035621340310474,2.836967705336552,0.0,-0.8791720594840909,0.0,-0.41570975093437085,0.0,24.81373619166861,5.671284159226661,0.0,2.6653165319524863,7.211102550927978,7.0323298024826775,254.88692610434362,4.697751134752798,162900
444,120,RL,53.0,3922,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,1258.0,GasA,Ex,Y,SBrkr,1258,0,0,1258,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,3.0,648.0,TA,TA,Y,144,16,0,0,0,0,,,,0,6,2007,New,Partial,0,0,0,2516.0,16,2.0,0.0,0.320754716981132,17,16,1,16,16,Recent (11-25),Mid_Tier,5.050000000000001,2.6666666666666665,3.0,4.769475357710651,1.0,0.5151033386327504,0.6415094339622641,85.85000000000001,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.221702342760393,2.836967705336552,2.917737123774758,-0.4500983184002547,3.9013361778461646,0.0,0.0,24.81373619166861,5.740826948815233,0.0,3.016154085343154,7.280109889280518,6.828403267472382,286.4782704393334,4.697751134752798,172500
445,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,TA,No,GLQ,642.0,Unf,0.0,273.0,915.0,GasA,Ex,Y,SBrkr,933,975,0,1908,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1994.0,Unf,2.0,493.0,TA,TA,Y,144,133,0,0,0,0,,,,0,7,2008,WD,Normal,0,0,0,2823.0,133,3.5,0.7016393442622951,0.2180571428571428,29,28,1,29,15,Mature (26-50),Mid_Tier,5.050000000000002,2.333333333333333,3.0,4.19287211740042,0.875,0.2583857442348008,0.3226285714285714,146.45000000000005,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.677337407635624,2.836967705336552,5.154101862392443,-1.1718770887885992,8.679433783185862,-0.13463015734610392,0.0,24.81373619166861,5.549143150960093,25.337718918639855,2.7438051561793673,8.366600265340756,7.208087581845941,225.1377032654879,4.697751134752798,210000
446,20,RL,73.0,9855,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,Fa,Y,SBrkr,1689,0,0,1689,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1956.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,11,2009,COD,Normal,0,0,0,3125.0,0,1.0,0.0,0.1713850837138508,67,67,0,67,14,Old (51-100),Standard,4.300000000000001,2.0,3.0,4.144464179988159,0.3333333333333333,0.2841918294849023,0.3170979198376458,288.1,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.9730119223235407,2.836967705336552,0.0,-1.1904346866406323,0.0,-1.1760171684051137,0.0,24.81373619166861,5.926302585973611,0.0,2.221832341815843,8.54400374531753,7.097148543719383,316.6385947560988,4.697751134752798,127500
447,20,RL,137.0,16492,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,247.0,Rec,713.0,557.0,1517.0,GasA,Ex,Y,SBrkr,1888,0,0,1888,0.0,0.0,2,1,2,1,Gd,6,Mod,1,Gd,Attchd,1966.0,Fin,2.0,578.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2010,WD,Normal,0,0,0,3405.0,0,2.5,0.6328279499011207,0.1144797477564879,57,21,1,57,13,Old (51-100),Mid_Tier,4.75,2.0,3.0,3.177966101694916,1.25,0.3061440677966102,0.2064637399951491,270.75,0.0,0.0,17.222842597803265,0.0,0.0,1.0,0.6837749381922822,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-2.4887471493366857,2.836967705336552,0.0,-1.6573807122666473,0.0,0.22011953958387084,0.0,24.81373619166861,5.995534984218569,15.716233645501712,2.221832341815843,11.704699910719626,7.198505461932534,330.054057572864,4.697751134752798,190000
448,60,RL,78.6,11214,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,GasA,Gd,Y,SBrkr,956,930,0,1886,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,Attchd,1998.0,Fin,2.0,431.0,TA,TA,Y,89,0,0,0,0,0,,,,0,7,2006,WD,Normal,1,0,0,2816.0,0,2.5,0.0,0.1681826288567861,25,24,1,25,17,Mature (26-50),Mid_Tier,4.950000000000001,2.333333333333333,3.0,5.302226935312832,0.625,0.228525980911983,0.2511146780809702,123.75000000000004,0.0,0.0,17.222842597803265,0.0,0.0,1.0,-0.0,0.0,0.0,35765132.1566755,0.0,83.63197513277902,-1.9965460500202055,2.836967705336552,0.0,-1.442779013835871,0.0,-0.48380581082171614,0.0,24.81373619166861,5.564896003498195,0.0,2.7438051561793673,8.8656641037206,7.197541606020728,227.92690367458138,4.697751134752798,199900
